City ->;Prague;;;Horsham;;;Arkelstorp;;;Jönköping;;;Östersund;;
2017/08/26;16;27;Rain Shower;12;24;Clear;13;17;Cloudy;7;17;Cloudy;6;12;Clear
2017/08/27;17;25;Clear;13;25;Clear;14;17;Clear;11;15;Patches of Fog;3;15;Clear
2017/08/28;14;22;Clear;12;26;Fair;13;18;Fair;5;18;Fair;5;18;Mostly Cloudy
2017/08/29;10;25;Clear;13;25;Fair;14;19;Clear;12;21;Fair;10;15;Cloudy
2017/08/30;12;28;Clear;10;17;Fair;17;21;Mostly Cloudy;11;19;Rain;7;16;Partly Cloudy
2017/08/31;16;26;Rain Shower;6;19;Fair;13;20;Clear;10;13;Mostly Cloudy;6;13;Rain
2017/09/01;11;15;Cloudy;7;20;Clear;11;17;Clear;7;17;Fair;6;13;Clear
2017/09/02;10;16;Clear;8;21;Fair;12;16;Partly Cloudy;2;16;Mostly Cloudy;5;14;Clear
2017/09/03;11;16;Clear;7;17;Mostly Cloudy;11;17;Rain Shower;8;14;Rain;3;15;Clear
2017/09/04;8;19;Fair;13;21;Cloudy;12;16;Partly Cloudy;11;13;Cloudy;5;14;Mostly Cloudy
2017/09/05;8;22;Clear;15;18;Mostly Cloudy;15;17;Cloudy;11;16;Rain Shower;7;12;Cloudy
2017/09/06;13;23;Clear;10;18;Partly Cloudy;12;15;Rain / Wind;10;12;Light Drizzle;8;12;Mostly Cloudy
2017/09/07;11;17;Clear;10;18;Mostly Cloudy;11;14;Light Rain;7;13;Fair;5;12;Cloudy
2017/09/08;8;20;Clear;12;16;Fair;12;16;Cloudy;6;13;Mostly Cloudy;6;8;Showers in the Vicinity
2017/09/09;10;22;Clear;8;16;Fair;13;16;Cloudy / Wind;11;15;Mostly Cloudy;7;10;Rain
2017/09/10;12;16;Clear;6;16;Fair;11;17;Clear;11;15;Fair;9;13;Clear
2017/09/11;10;18;Clear;10;18;Clear;14;16;Mostly Cloudy;11;16;Mostly Cloudy;8;14;Cloudy
2017/09/12;10;16;Clear;9;17;Light Rain;13;16;Clear / Wind;10;14;Mostly Cloudy;10;13;Partly Cloudy
2017/09/13;10;17;Cloudy;7;17;Fair;12;14;Rain / Wind;10;13;Mostly Cloudy;8;13;Cloudy
2017/09/14;10;15;Clear;6;16;Fair;11;14;Mostly Cloudy;8;13;Cloudy;7;12;Cloudy
2017/09/15;10;16;Clear;5;16;Clear;11;16;Cloudy / Wind;7;15;Mostly Cloudy;8;13;Fair
2017/09/16;7;12;Clear;6;14;Clear;11;15;Clear;6;16;Fair;7;11;Cloudy
2017/09/17;6;15;Clear;7;15;Partly Cloudy;9;15;Cloudy;4;13;Mist;7;10;Cloudy
2017/09/18;5;14;Clear;9;16;Rain;10;15;Clear;5;12;Fair;7;11;Cloudy
2017/09/19;3;15;Clear;7;15;Fair;10;15;Cloudy;8;11;Rain;3;8;Partly Cloudy
2017/09/20;8;16;Clear;7;16;Partly Cloudy;11;15;Mostly Cloudy;7;10;Mostly Cloudy;1;6;Cloudy
2017/09/21;7;15;Clear;10;16;Fair;8;15;Clear;8;10;Mostly Cloudy;4;9;Cloudy
2017/09/22;8;17;Clear;4;17;Clear;11;13;Cloudy;8;12;Mist;7;12;Cloudy
2017/09/23;5;16;Rain;9;18;Fair;12;15;Cloudy;12;13;Mist;8;11;Cloudy
2017/09/24;10;12;Cloudy;7;21;Mostly Cloudy;13;16;Clear / Wind;12;16;Mostly Cloudy;10;12;Cloudy
2017/09/25;11;16;Clear;13;17;Haze;13;16;Cloudy;11;17;Fair;9;11;Cloudy
2017/09/26;10;16;Clear;13;21;Haze;13;16;Clear;11;16;Mostly Cloudy;7;13;Clear
2017/09/27;9;21;Clear;11;20;Rain;13;15;Clear / Wind;11;17;Clear;6;10;Cloudy
2017/09/28;10;20;Clear;11;19;Fair;13;15;Fair;10;17;Mostly Cloudy;8;11;Cloudy
2017/09/29;7;20;Clear;11;17;Fair;12;14;Clear;10;14;Fair;7;10;Cloudy
2017/09/30;6;18;Clear;9;16;Rain Shower;12;13;Clear;7;13;Mostly Cloudy;7;10;Cloudy
2017/10/01;6;15;Clear;13;17;Partly Cloudy;12;14;Cloudy;8;15;Mostly Cloudy;7;10;Cloudy
2017/10/02;7;17;Cloudy;10;16;Fair;12;14;Cloudy / Wind;10;12;Mostly Cloudy;8;10;Cloudy
2017/10/03;10;13;Clear;7;15;Clear;11;15;Mostly Cloudy / Wind;10;11;Mostly Cloudy;6;11;Mostly Cloudy
2017/10/04;8;14;Clear;6;15;Partly Cloudy;7;12;Partly Cloudy / Wind;6;10;Partly Cloudy;5;8;Partly Cloudy
2017/10/05;9;16;Clear;9;16;Fair;8;12;Clear;5;12;Fair;6;9;Cloudy
2017/10/06;8;12;Mostly Cloudy;6;15;Fair;6;14;Clear;0;12;Fair;4;10;Partly Cloudy
2017/10/07;7;13;Rain Shower;6;16;Partly Cloudy;8;11;Cloudy;2;8;Clear;2;5;Mostly Cloudy
2017/10/08;6;13;Clear;8;16;Fair;5;8;Clear / Wind;2;7;Clear;2;7;Mostly Cloudy
2017/10/09;4;12;Clear;6;16;Partly Cloudy;6;10;Cloudy;3;7;Mostly Cloudy;2;5;Cloudy
2017/10/10;6;14;Clear;9;16;Light Rain;6;12;Cloudy;5;10;Light Rain;2;5;Cloudy
2017/10/11;10;17;Clear;11;15;Fair;9;13;Cloudy / Wind;6;12;Rain Shower;1;5;Light Rain
2017/10/12;8;17;Partly Cloudy;8;16;Fair;10;13;Mostly Cloudy / Wind;8;12;Fair;2;5;Cloudy
2017/10/13;9;17;Partly Cloudy;10;17;Cloudy;9;13;Cloudy / Wind;3;11;Rain Shower;1;6;Cloudy
2017/10/14;8;19;Clear;11;18;Mist;11;15;Cloudy;11;14;Rain;4;10;Clear
2017/10/15;9;21;Clear;8;18;Fair;11;15;Fog;8;13;Mostly Cloudy;3;8;Cloudy
2017/10/16;8;21;Clear;11;21;Mostly Cloudy;12;14;Cloudy;10;16;Fair;4;11;Clear
2017/10/17;8;21;Clear;7;15;Partly Cloudy;11;13;Clear / Wind;10;14;Mostly Cloudy;1;5;Mostly Cloudy
2017/10/18;7;12;Cloudy;9;16;Cloudy;10;13;Rain Shower;-1;11;Clear;1;7;Mostly Cloudy
2017/10/19;9;12;Cloudy;13;16;Rain Shower;8;11;Rain Shower;-3;10;Clear;0;6;Clear
2017/10/20;9;12;Fog;11;14;Mostly Cloudy;10;11;Rain;2;8;Cloudy;-1;3;Cloudy
2017/10/21;8;15;Cloudy;11;14;Partly Cloudy;10;11;Cloudy;6;8;Cloudy;1;5;Clear
2017/10/22;6;12;Clear;8;13;Fair;8;12;Fog;6;7;Rain;1;3;Cloudy
2017/10/23;7;11;Cloudy;9;15;Mist;6;10;Cloudy;2;6;Mostly Cloudy;0;2;Cloudy
2017/10/24;7;13;Mostly Cloudy;13;16;Mostly Cloudy;6;8;Rain;2;5;Rain;0;2;Snow
2017/10/25;10;16;Clear;8;19;Clear;8;12;Cloudy / Wind;5;11;Partly Cloudy;1;2;Mostly Cloudy
2017/10/26;11;16;Clear;8;16;Mostly Cloudy;10;12;Cloudy;6;12;Mostly Cloudy;1;3;Cloudy
2017/10/27;7;12;Clear;5;13;Fair;6;11;Cloudy / Wind;2;7;Rain Shower;2;6;Rain
2017/10/28;7;10;Rain Shower / Wind;3;16;Mostly Cloudy;8;12;Rain Shower / Wind;2;11;Mostly Cloudy;0;5;Clear
2017/10/29;1;10;Light Rain Shower;3;14;Clear;5;8;Clear / Wind;2;6;Fair;0;3;Clear
2017/10/30;2;7;Fair;1;11;Clear;2;6;Clear;-1;3;Clear;0;1;Heavy Snow
2017/10/31;3;8;Cloudy;2;13;Fair;1;9;Cloudy;-3;6;Mist;0;4;Rain
2017/11/01;5;9;Clear;3;15;Clear;8;11;Rain;6;11;Mostly Cloudy;3;6;Cloudy
2017/11/02;6;13;Clear;1;14;Mist;8;11;Clear;1;10;Mostly Cloudy;1;5;Cloudy
2017/11/03;3;11;Clear;2;13;Mostly Cloudy;5;9;Cloudy;-2;7;Cloudy;0;4;Mostly Cloudy
2017/11/04;0;9;Clear;3;13;Clear;8;10;Rain Shower;6;8;Cloudy;-2;4;Mostly Cloudy
2017/11/05;0;10;Rain Shower;3;10;Clear;8;11;Rain Shower;5;10;Mostly Cloudy;-1;2;Cloudy
2017/11/06;5;7;Cloudy;-2;11;Mostly Cloudy;4;10;Clear;-1;7;Fair;0;3;Clear
2017/11/07;3;8;Clear;5;11;Rain;2;8;Mostly Cloudy;-1;6;Patches of Fog;-1;2;Clear
2017/11/08;3;6;Mist;1;9;Clear;6;8;Cloudy;-2;4;Fog;-3;2;Partly Cloudy
2017/11/09;6;8;Cloudy;0;12;Partly Cloudy;7;8;Cloudy;3;7;Fair;1;6;Partly Cloudy
2017/11/10;6;8;Cloudy;6;12;Fair;5;8;Rain / Wind;2;6;Partly Cloudy;-3;2;Clear
2017/11/11;2;8;Mostly Cloudy;6;11;Rain;3;7;Clear / Wind;0;4;Clear;-7;-1;Cloudy
2017/11/12;0;6;Rain Shower;4;7;Partly Cloudy;3;8;Clear;-3;3;Fair;-5;-1;Fair
2017/11/13;1;3;Cloudy;1;7;Clear;1;5;Clear;-5;2;Fair;-1;1;Fair
2017/11/14;1;6;Clear;3;11;Mostly Cloudy;0;7;Cloudy;-5;2;Clear;-5;0;Partly Cloudy
2017/11/15;1;7;Cloudy;7;12;Partly Cloudy;5;10;Clear;0;7;Clear;-2;1;Clear / Wind
2017/11/16;1;5;Cloudy;6;13;Partly Cloudy;4;8;Showers in the Vicinity;0;7;Partly Cloudy;-1;1;Rain and Snow
2017/11/17;1;5;Fog;0;8;Clear;6;8;Clear / Wind;2;6;Cloudy;-2;2;Fair
2017/11/18;-1;5;Clear;2;9;Clear;3;7;Cloudy / Wind;1;5;Rain;-7;-2;Cloudy
2017/11/19;2;5;Cloudy;1;7;Fair;0;6;Cloudy;-2;3;Cloudy;-7;-3;Cloudy
2017/11/20;1;5;Rain Shower;2;12;Cloudy;0;1;Mostly Cloudy;-4;-1;Mostly Cloudy;-12;-6;Cloudy
2017/11/21;1;8;Cloudy;11;13;Cloudy;-1;0;Cloudy;-5;-2;Mostly Cloudy;-13;-10;Cloudy
2017/11/22;2;10;Clear;12;14;Cloudy;0;9;Partly Cloudy;-4;6;Fog;-11;0;Snow / Wind
2017/11/23;0;8;Clear;6;13;Fair;7;10;Mostly Cloudy;3;7;Fair;0;5;Mostly Cloudy
2017/11/24;1;11;Rain Shower;-2;7;Clear;5;8;Mostly Cloudy;1;5;Cloudy;0;5;Clear
2017/11/25;3;8;Cloudy;-3;6;Fair;1;6;Fog;0;2;Cloudy;-3;0;Partly Cloudy
2017/11/26;0;3;Clear;1;7;Partly Cloudy;1;7;Cloudy / Wind;0;3;Mostly Cloudy;-3;0;Cloudy
2017/11/27;1;5;Rain Shower;5;10;Clear;4;6;Rain / Wind;1;3;Rain;-10;-2;Cloudy
2017/11/28;3;6;Cloudy;1;7;Mostly Cloudy;5;7;Cloudy / Wind;0;1;Wintry Mix;-12;-8;Fair
2017/11/29;1;3;Fog;1;5;Mostly Cloudy;2;6;Clear;-1;1;Mostly Cloudy;-12;-10;Cloudy
2017/11/30;0;2;Mostly Cloudy;-1;3;Snow Shower;2;3;Cloudy;-1;1;Mostly Cloudy;-10;-4;Cloudy
2017/12/01;-2;2;Mostly Cloudy;2;6;Mostly Cloudy;0;3;Cloudy;-2;1;Mostly Cloudy;-7;-4;Snow
2017/12/02;-2;0;Clear;1;6;Cloudy;-1;4;Cloudy / Wind;-4;3;Rain;-4;4;Mostly Cloudy
2017/12/03;-2;1;Cloudy;5;9;Cloudy;2;6;Mostly Cloudy;-2;5;Clear;0;2;Mostly Cloudy
2017/12/04;0;2;Mostly Cloudy;2;8;Cloudy;1;4;Clear;-6;1;Fair;-2;0;Snow
2017/12/05;1;5;Mostly Cloudy;6;8;Cloudy;1;8;Cloudy;-4;6;Mostly Cloudy;-3;-1;Clear
2017/12/06;3;5;Cloudy;5;10;Cloudy;6;8;Cloudy / Wind;1;7;Rain Shower;-5;-1;Partly Cloudy
2017/12/07;1;6;Clear;3;11;Fair;5;7;Rain / Wind;3;7;Mostly Cloudy;-4;2;Mostly Cloudy
2017/12/08;0;6;Fair;0;4;Clear;3;6;Cloudy / Wind;1;5;Cloudy;-2;2;Partly Cloudy
2017/12/09;-1;2;Mostly Cloudy;-1;3;Mostly Cloudy;2;5;Clear / Wind;0;2;Mostly Cloudy;-5;-1;Partly Cloudy
2017/12/10;-2;1;Mostly Cloudy;-1;7;Mostly Cloudy;1;3;Cloudy / Wind;-2;1;Light Snow;-7;-4;Cloudy
2017/12/11;2;6;Clear;0;3;Fair;1;4;Rain;-3;0;Snow;-6;-3;Partly Cloudy
2017/12/12;1;6;Clear;-3;6;Rain;0;5;Snow Shower;-5;0;Clear;-11;-6;Partly Cloudy
2017/12/13;-2;3;Clear;3;8;Partly Cloudy;1;4;Snow / Wind;-5;1;Mostly Cloudy;-11;-5;Snow
2017/12/14;0;5;Clear;1;6;Fair;2;5;Rain Shower / Wind;0;0;Light Snow;-6;-3;Cloudy
2017/12/15;1;5;Cloudy;1;5;Partly Cloudy;2;5;Cloudy;-1;0;Cloudy;-6;-5;Cloudy
2017/12/16;1;3;Clear;0;5;Mostly Cloudy;0;3;Partly Cloudy;-4;-1;Snow Shower;-10;-5;Cloudy
2017/12/17;-1;2;Mostly Cloudy;-2;10;Mostly Cloudy;-1;1;Cloudy;-6;0;Mostly Cloudy;-7;-3;Partly Cloudy
2017/12/18;-3;0;Cloudy;-1;9;Clear;0;3;Cloudy;-5;0;Mostly Cloudy;-6;0;Clear
2017/12/19;-3;0;Cloudy;-3;7;Cloudy;2;3;Cloudy;-1;0;Fair;-3;2;Partly Cloudy
2017/12/20;0;1;Cloudy;6;10;Fog;0;6;Cloudy;0;4;Mist;-1;2;Clear
2017/12/21;1;5;Clear;8;11;Cloudy;3;6;Clear;0;3;Clear;-2;1;Partly Cloudy
2017/12/22;2;7;Cloudy;8;11;Cloudy;2;5;Cloudy;0;2;Partly Cloudy;-2;0;Snow
2017/12/23;2;7;Mostly Cloudy;7;10;Cloudy;4;10;Cloudy / Wind;2;8;Cloudy / Wind;-1;3;Clear
2017/12/24;6;7;Mostly Cloudy;7;10;Mostly Cloudy;6;10;Cloudy / Wind;1;8;Partly Cloudy;-5;-1;Mostly Cloudy
2017/12/25;-1;6;Clear;6;10;Light Rain;6;8;Cloudy / Wind;3;7;Light Rain;-7;-3;Clear
2017/12/26;-4;2;Clear;2;8;Rain;5;7;Cloudy / Wind;2;6;Mostly Cloudy;-11;-7;Snow
2017/12/27;-2;2;Cloudy;0;7;Fair;4;5;Rain Shower;1;2;Rain;-8;-6;Snow Shower
2017/12/28;0;2;Partly Cloudy;-2;4;Clear;3;5;Cloudy;0;2;Cloudy;-8;-3;Snow
2017/12/29;-3;1;Clear;-2;8;Fair;2;5;Cloudy;0;2;Mostly Cloudy;-8;-3;Cloudy
2017/12/30;-3;6;Clear;6;13;Showers in the Vicinity;2;4;Light Rain;-1;1;Cloudy;-14;-5;Clear
2017/12/31;7;12;Clear;6;12;Mostly Cloudy / Wind;2;6;Rain Shower;0;1;Fog;-18;-5;Cloudy
